total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,2,1,ELSAYED Abdelrahman Mohamed A. A.,4387,1989-05-19,34,M,EGY,A,140.4,+109 kg Men,0,0,571,2023 African Championships,2023-05-11,175,185,-193,185,226,243,-245,243,428
2,3,2,BOUAMR Bilal,2271,2004-03-03,19.2,M,MAR,A,123.3,+109 kg Men,0,0,571,2023 African Championships,2023-05-11,144,151,154,154,-181,182,186,186,340
3,4,3,MAIK LAHAMADI EZZEDINE,9332,2000-02-17,23.2,M,TUN,A,109.75,+109 kg Men,0,0,571,2023 African Championships,2023-05-11,143,150,-153,150,180,-183,-186,180,330
4,5,4,KAGISO Bokang Alphius,7179,1997-03-30,26.1,M,BOT,A,113.25,+109 kg Men,0,0,571,2023 African Championships,2023-05-11,120,125,-130,125,-150,151,155,155,280
NA,1,NA,BIDANI Walid,2084,1994-06-11,28.9,M,ALG,A,142.3,+109 kg Men,0,0,571,2023 African Championships,2023-05-11,192,-197,-199,192,-225,-225,-225,NA,NA
1,1,1,ABBAS Halima Abdelazim Sedky,23,1995-05-05,28,W,EGY,A,141.8,+87 kg Women,0,0,571,2023 African Championships,2023-05-11,-110,110,115,115,-145,-145,145,145,260
2,3,2,MOMENI Estelle Adele,10379,1993-11-15,29.5,W,CMR,A,94.65,+87 kg Women,0,0,571,2023 African Championships,2023-05-11,81,-87,-87,81,95,-103,-107,95,176
3,2,3,YAHIAMAMOUN Amina,16571,2006-11-28,16.4,W,ALG,A,105,+87 kg Women,0,0,571,2023 African Championships,2023-05-11,75,82,-88,82,93,-105,-106,93,175
4,4,4,AGBAH HUGHES Marie Korkor,273,1991-12-04,31.4,W,GHA,A,125.9,+87 kg Women,0,0,571,2023 African Championships,2023-05-11,60,64,66,66,85,89,92,92,158
1,1,1,SALEM Yasser Usama Hemdan Mohamed,13560,2002-06-09,20.9,M,EGY,A,101.95,102 kg Men,0,0,571,2023 African Championships,2023-05-11,160,165,168,168,200,204,208,208,376
