total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,GUAN Chunying,7403,1993-06-21,22.25136612021858,W,CHN,A,47.58,48 kg Women,0,1,332,2015 IWF GRAND PRIX,2015-09-21,80,-87,-87,80,100,-110,NA,100,180
2,2,2,PAGLIARO Genny Caterina,4605,1988-10-15,26.934246575342467,W,ITA,A,47.72,48 kg Women,0,1,332,2015 IWF GRAND PRIX,2015-09-21,-75,75,-77,75,90,93,-96,93,168
3,3,3,ITOKAZU Kanako,6897,1992-11-07,22.87123287671233,W,JPN,A,47.92,48 kg Women,0,1,332,2015 IWF GRAND PRIX,2015-09-21,68,-70,70,70,-85,85,88,88,158
1,1,1,LI Yajun,7284,1993-04-27,22.401639344262296,W,CHN,A,52.34,53 kg Women,0,1,332,2015 IWF GRAND PRIX,2015-09-21,95,98,101,101,115,120,-125,120,221
2,2,2,HOU Zhihui,10254,1997-03-18,18.510928961748633,W,CHN,A,49,53 kg Women,0,1,332,2015 IWF GRAND PRIX,2015-09-21,90,93,-98,93,110,115,118,118,211
3,3,3,SUTANAN Kittima,6570,1992-05-20,23.338797814207652,W,THA,A,52.78,53 kg Women,0,1,332,2015 IWF GRAND PRIX,2015-09-21,83,86,-91,86,103,-111,-111,103,189
4,5,4,OZKAN KONAK Sibel,4322,1988-03-03,27.55191256830601,W,TUR,A,51.62,53 kg Women,0,1,332,2015 IWF GRAND PRIX,2015-09-21,77,81,-83,81,100,-108,-108,100,181
5,4,5,KING Morghan Whitney,3341,1985-10-08,29.953424657534246,W,USA,A,50.2,53 kg Women,0,1,332,2015 IWF GRAND PRIX,2015-09-21,-80,80,82,82,97,-100,-100,97,179
NA,NA,NA,SAFITRI Dewi,7137,1993-02-10,22.610958904109587,W,INA,A,52.74,53 kg Women,0,1,332,2015 IWF GRAND PRIX,2015-09-21,-75,-75,-75,NA,NA,NA,NA,NA,NA
1,3,1,OM Yun Chol,6201,1991-11-18,23.84109589041096,M,PRK,A,55.78,56 kg Men,0,1,332,2015 IWF GRAND PRIX,2015-09-21,127,131,-133,131,165,171,-175,171,302
